"","bank","assets","liabilities","buffer","weights","original_stress","additional_stress","original_losses","additional_losses","additional_defaults"
"1069","b660",7925,19949.4500260675,16578,119422,2.63660678393985e-06,6.33098612470853e-06,16578,19949.4500260675,0
"1070","b661",5230,15852.4253822443,11398,108096,2.38655060974328e-06,4.2168049041186e-06,11398,15852.4253822443,0
"1071","b662",16135,1102.85657392265,17750,115871,2.55820757198753e-06,3.04826203945925e-06,17750,7174.90031696188,0
"1072","b663",15675,6911.23452991526,9561,109173,2.41032868669982e-06,0.450954654140651,9561,1858504783.24949,221
"1073","b664",11837,6197.70383224721,15086,101484,2.24057043812155e-06,1.81970704992253e-06,15086,6197.70383224721,0
"1074","b665",9208,9903.30192062731,11522,103448,2.28393175951676e-06,3.13735710177284e-06,11522,9903.30192062731,0
"1075","b666",3533,17579.1836751289,14935,94696,2.09070452690433e-06,1.11037952575124e-05,14935,32396.1300084501,0
"1076","b667",8073,6547.11680392176,11687,87659,1.93534117728211e-06,1.84180732080842e-06,11687,6547.11680392176,0
"1077","b668",1871,3013.77440899243,11292,81466,1.79861171526556e-06,7.00694135253334e-07,11292,3013.77440899243,0
"1078","b669",10680,4441.53603072467,9096,78420,1.73136192658441e-06,2.17707223093645e-06,9096,4441.53603072467,0
"1079","b67",49779,22960.4235294753,57875,361148,7.97344933769582e-06,0.450950400076768,57875,1858509309.51345,222
"1080","b670",885,742.940206305987,19555,86409,1.90774359492773e-06,4.49210956570106e-07,19555,742.940206305987,0
"1081","b671",11850,19953.6513844443,9857,68598,1.51451116347663e-06,7.50505487611703e-06,9857,19953.6513844443,0
"1082","b672",10428,7519.73126816211,7810,59445,1.31243062644491e-06,3.27418855654445e-06,7810,7519.73126816211,0
"1083","b673",7353,6991.06033907538,7602,60393,1.33336063290248e-06,9.70368199361128e-07,7602,7490.27098510449,0
"1084","b674",1856,3770.71914322125,15871,16043,3.5419841096906e-07,0.450959102817121,15871,1858525314.82903,222
"1085","b675",1705,105.033959421205,13030,11539,2.54758802229756e-07,6.35076752926634e-08,13030,105.033959421205,0
"1086","b676",5332,1043.33733025063,3990,96590,2.13252038368768e-06,6.30842907907123e-07,3990,1043.33733025063,0
"1087","b677",1736000,5140361.97407375,6347000,57389000,0.00126703812298843,0.452184946061091,6347000,1865121544.29158,222
"1088","b678",2147758,8007149.05934657,7710725,57872365,0.00127770988730421,0.452804686480824,7710725,1869561733.45497,223
"1089","b679",1715649,9202046.89191002,9004000,51181095,0.00112997958739989,0.455043634003187,9004000,1888998449.85725,224
"1090","b68",124866,6692.76389431916,93727,493212,1.08891670305349e-05,2.12026155545109e-06,93727,6692.76389431916,0
"1091","b680",2123000,9796867.50841383,6915000,52879000,0.00116746604585383,0.458662430744306,6915000,1901829044.42399,228
"1092","b681",2698,660629.293665966,503618,2904744,6.41311294067139e-05,0.451352167781854,503618,1860115483.18789,222
"1093","b682",23983,12652.3907518783,80345,98067,2.16512968699762e-06,0.450957034614925,80345,1858517374.01876,222
"1094","b683",50439,9939.01346683052,88113,147781,3.26271865433015e-06,3.16192743756072e-06,88113,9939.01346683052,0
"1095","b684",70117.321626996,2132.03778699213,122837.069910638,590496.208546551,1.30370141962503e-05,8.78458638435451e-07,122837.069910638,2132.03778699213,0
"1096","b685",159168.855717545,277522.689429739,68278.714567462,618089.674001315,1.36462245445147e-05,0.450943671923647,68278.714567462,1858506505.27283,221
"1097","b686",403836.664990912,76635.3568459567,140425.3002823,1804292.6485943,3.98352919687875e-05,0.450917263512258,140425.3002823,1858505016.27391,221
"1098","b687",1488470.18059476,1064564.62453453,3956848.28647666,37197819.2288952,0.000821255903658231,0.450648054620817,3956848.28647666,1859168386.89795,222
"1099","b688",2031659.70532503,509088.519925194,890676.363355118,8843061.30940872,0.000195237690200994,0.450762074212309,890676.363355118,1858506462.83327,221
"1100","b689",1956337.66502958,1251925.81550745,932913.773927839,7754224.9862717,0.000171198290122422,0.450785673554918,932913.773927839,1858503476.06967,221
"1101","b69",64172,30767.2476200554,45711,435174,9.60780024278811e-06,0.450947609570332,45711,1858505820.96079,221
"1102","b690",221161.071967207,456794.805718065,1043861.45171894,6053942.96763216,0.00013365935169436,0.450948419794497,1043861.45171894,1858931445.57569,222
"1103","b691",1060675.90239375,326345.79144295,743243.163308713,7029931.49309718,0.000155207290661122,0.450802028841894,743243.163308713,1858505948.28111,221
"1104","b692",731871.428902896,635699.339298393,758324.962295526,6359508.00881705,0.000140405636805336,0.450914856086017,758324.962295526,1858949204.03205,222
"1105","b693",37847.8115936424,362202.018787526,415678.598553695,2862710.95092618,6.32031209799774e-05,0.451327894906037,415678.598553695,1860341413.23445,222
"1106","b694",464675.927143354,942926.319708179,700603.184964616,3297220.05955373,7.27962417072394e-05,0.451043937385526,700603.184964616,1859352776.24191,222
"1107","b695",242635.647163463,1315749.9001808,184350.274952628,3236087.72806373,7.14465580649909e-05,0.45088582394365,184350.274952628,1858506181.4963,221
"1108","b696",323200.730113307,22848.7607204553,50472.3369039793,931912.185312657,2.05748186249733e-05,6.42771711986664e-06,50472.3369039793,22848.7607204553,0
"1109","b697",102226.449592018,96137.536347585,161948.183611122,992197.514211686,2.19058020882148e-05,0.450943199070877,161948.183611122,1858539979.27656,222
"1110","b698",229199.545226034,340083.91326579,101669.295796435,855363.118450056,1.88847632834601e-05,0.45093835007104,101669.295796435,1858505939.47008,221
"1111","b699",607542.398391276,192529.899971267,64082.3481186434,631664.259252098,1.39459251320228e-05,0.450943101468272,64082.3481186434,1858504667.35023,221
"1112","b7",18653.0857095641,48188.9586564356,164067.337219583,1045636.61270977,2.30856340256106e-05,1.81250424882852e-05,164067.337219583,48188.9586564356,0
"1113","b70",65529,9742.2498495148,30214,327251,7.22506913844267e-06,3.11937299398458e-06,30214,9742.2498495148,0
"1114","b700",278760.468695619,62378.5600363714,68330.2432421981,408264.910476043,9.01369959141308e-06,1.75480737517401e-05,68330.2432421981,62378.5600363714,0
"1115","b701",256058.866932209,18268.6350766294,19239.5189295796,264503.128504583,5.83971749751718e-06,0.450951252216572,19239.5189295796,1858504969.65046,221
"1116","b702",7928.97482501257,25029.4507734242,25091.2440542944,182810.855794888,4.03611011845934e-06,9.41418680493047e-06,25091.2440542944,25029.4507734242,0
"1117","b703",212283.447615399,62486.5834547342,1489493.34610228,6817259.96552385,0.000150511914663812,2.68891286541909e-05,1489493.34610228,62486.5834547342,0
"1118","b704",10282.0942,40897.7851901699,2522932.069,3470729.8654,7.66270026321473e-05,1.53826543448163e-05,2522932.069,40897.7851901699,0
"1119","b705",1392480,47123.8360075215,382183,2885545,6.37072526198165e-05,0.450893414400586,382183,1858505171.34782,221
"1120","b706",3368000,3222441.87504256,9081000,112887000,0.00249232662339115,0.450918078618382,9081000,1861671312.61776,222
"1121","b707",1416000,2567029.96825424,11672000,76450000,0.00168786813679391,0.450752259714117,11672000,1860760124.18934,222
"1122","b708",4893000,1747064.8583727,6592000,23845000,0.000526451480992161,0.450782245852839,6592000,1859758072.44705,222
"1123","b709",1546000,1289817.02169239,1954000,20662000,0.000456176997284966,0.451157490238965,1954000,1860435597.65259,222
"1124","b71",47785,31373.6436791138,32126,367686,8.11779573244217e-06,0.450958111929295,32126,1858538594.22262,222
"1125","b710",1546000,1289817.02169239,1954000,20662000,0.000456176997284966,0.451270829050187,1954000,1860889685.22568,222
"1126","b711",1915000,5947022.78242861,1337000,15760000,0.000347950318324028,0.451998761306146,1337000,1864118437.882,222
"1127","b712",98000,5703343.99657141,2711000,16068000,0.000354750362616147,0.450990283873293,2711000,1864610477.33855,222
"1128","b713",6773114,2944251.73102514,2465845,15701828,0.000346665993075453,0.450610349585122,2465845,1858504451.45575,221
"1129","b714",742201,4403403.80187,1019234,12004938,0.000265045812091385,0.451693443278751,1019234,1863442550.49682,222
"1130","b715",340000,3480825.41521872,1366000,10792000,0.000238266487014779,0.453914698453415,1366000,1870769319.51042,225
"1131","b716",10508882,478749.688626624,1156076,12368498,0.000273072513723991,0.450684157705344,1156076,1858505908.15076,221
"1132","b717",1099182.56,1027901.71407051,641818.6012,7930392.7696,0.000175087734049295,0.450781917017125,641818.6012,1858504377.99083,221
"1133","b718",560447.51,190343.533623956,2488187.842,1384622.4546,3.05697857764383e-05,0.451092307666708,2488187.842,1859086859.57552,222
"1134","b719",2307000,1257606.60746989,1956000,16521000,0.000364751726461375,0.450788221268474,1956000,1859179775.63767,222
"1135","b72",65754,28994.2743850255,35465,391821,8.65064985254055e-06,9.22403335261919e-06,35465,28994.2743850255,0
"1136","b720",1027401.2088,8438.74256150617,336451.2,886120.8528,1.95638345688654e-05,1.9184849757402e-06,336451.2,10290.4825054618,0
"1137","b721",339062,377067.712963748,216649,3372333,7.44545901551158e-05,0.451053145725091,216649,1858990815.99102,222
"1138","b722",23767,359764.418488699,183124,2858967,6.31204617847647e-05,0.451081208695535,183124,1859087281.72841,222
"1139","b723",149936,21492.0487767669,54906,756940,1.67117711898598e-05,1.29949405183848e-05,54906,21492.0487767669,0
"1140","b724",121308,214785.344073214,155325,1664377,3.67462250609893e-05,0.450937511858669,155325,1858605502.59816,222
"1141","b725",35889,39669.9260205967,12780,194055,4.28435907502343e-06,1.49208265685239e-05,12780,39669.9260205967,0
"1142","b726",7102,11863.9358298231,27264,163210,3.60336113284674e-06,0.450956531222189,27264,1858515049.36902,222
"1143","b727",37370,57085.2567190286,90364,947175,2.09117920532082e-05,0.450951519933383,90364,1858547185.62717,222
"1144","b728",6937586,16466301.9598927,5445939,73129228,0.00161455191379381,0.449342436611965,5445939,1858504267.70874,221
"1145","b729",87319,264480.411407366,280588,3884514,8.57625560173949e-05,0.451058647251514,280588,1859207054.40254,222
"1146","b73",50961,4608.18991300632,34803,348972,7.70462680749827e-06,0.450956471959394,34803,1858510571.634,222
"1147","b730",42546,94222.463864782,79658,796686,1.75892859964655e-05,0.450952321673662,79658,1858573455.93474,222
"1148","b731",8868715,716375.717515573,1464590,28882040,0.000637659581970007,0.450319679377498,1464590,1858506646.68364,221
"1149","b732",25597,34486.1500099622,45601,360805,7.96587656109778e-06,8.69164364917109e-06,45601,34486.1500099622,0
"1150","b733",17750,237615.525493007,87925,1208138,2.66733503603651e-05,0.450951510744225,87925,1858693282.873,222
"1151","b734",1111781,1022464.98183445,630900,11871082,0.000262090530504482,0.451357449110555,630900,1860029205.25191,222
"1152","b735",61585,151337.130092448,175236,1961793,4.33125951037976e-05,0.450942003996869,175236,1858604029.30561,222
"1153","b736",109045,160178.188570129,148372,1852076,4.08902559492572e-05,0.451010897461907,148372,1858789813.1985,222
"1154","b737",33605,42203.3451218362,56247,441574,9.74909986444254e-06,1.86170871813352e-05,56247,42203.3451218362,0
"1155","b738",53184,68450.6313547991,41072,388862,8.58532085559126e-06,0.450960694123843,41072,1858553003.58454,222
"1156","b739",16034,35209.4838771762,48946,696250,1.53718533713899e-05,1.32431455058883e-05,48946,35209.4838771762,0
"1157","b74",98169,143.54641120898,28261,323982,7.1528959410695e-06,8.67938228999738e-08,28261,143.54641120898,0
"1158","b740",24784,92030.7552448595,77638,917162,2.02491630618466e-05,0.450999573836879,77638,1858701295.16713,222
"1159","b741",10758523,3641133.14567214,510838,18964095,0.000418690538831035,0.45053832789681,510838,1858504470.88592,221
"1160","b742",764773,355382.401701646,161419,2928090,6.46465639328302e-05,0.450892504704519,161419,1858505372.36171,221
"1161","b743",395910,28595.1453392249,290530,3065864,6.76883473818641e-05,0.450918029440685,290530,1858531704.27587,222
"1162","b744",295334,10493595.5734801,1540242,15660756,0.000345759202753486,0.45579142288589,1540242,1882698705.24797,227
"1163","b745",36542,222286.16922868,122851,513407,1.13350335710523e-05,0.450955057692009,122851,1858684746.33981,222
"1164","b746",21278,28568.5367361715,18790,95763,2.11426182320202e-06,1.72736642951025e-05,18790,28568.5367361715,0
"1165","b747",3404653,306888.222636876,972237,13083401,0.000288856189258306,0.450668017962552,972237,1858503491.78781,221
"1166","b748",72072000,75933250.6239657,51373000,740257000,0.0163434428167253,0.441821687324614,51373000,1887018114.99465,223
"1167","b749",74160380,87697378.9841884,64454176,776565024,0.0171450537626971,0.468318034502886,64454176,1992121495.82546,231
"1168","b75",116908,1032.13370791237,43377,343054,7.57396881359969e-06,3.32885633078183e-07,43377,1032.13370791237,0
"1169","b750",5164715,19049995.215696,11544268,149243225,0.00329500175421666,0.450651362571821,11544268,1869823274.54775,223
"1170","b751",9966212,15467612.4651129,9063720,128722818,0.00284195085651434,0.449077330305415,9063720,1863691437.92406,222
"1171","b752",7836002,11716892.4879918,9475473,117371270,0.00259133063189057,0.457307052076612,9475473,1896892746.91675,224
"1172","b753",3205849,9091947.49473913,5436831,65622075,0.00144880849526226,0.454831736509126,5436831,1877517433.75037,224
"1173","b754",1716711,2411447.36552199,1030518,5091339,0.000112406917877255,0.451461072279909,1030518,1860374686.20091,222
"1174","b755",8019570,10083384.0445078,8879014,61253902,0.00135236768397772,0.450243527090572,8879014,1863004026.53752,222
"1175","b756",7237907,4942977.25594465,4197107,60338452,0.00133215631856466,0.450461502901055,4197107,1860579516.64353,223
"1176","b757",601194,176189.565344298,1667930,41058009,0.000906481427747514,0.450893556014226,1667930,1858767980.36665,222
"1177","b758",1296081,3267465.73208805,2108781,38933434,0.000859574920923067,0.450831666739606,2108781,1861295905.49064,222
"1178","b759",1920320,4344789.2507018,3106272,38855141,0.00085784636291085,0.454207644538513,3106272,1875573270.63208,222
"1179","b76",41705,25933.5848074916,27993,293168,6.4725824189352e-06,9.19114759119588e-06,27993,25933.5848074916,0
"1180","b760",13878117,648410.343053299,484960,21608509,0.000477074085346296,0.450480195558877,484960,1858506175.68182,221
"1181","b761",2097642,5990826.84509202,2712057,24674573,0.000544766848341337,0.451779386634522,2712057,1863884042.78217,222
"1182","b762",2033413,2200943.90586118,1623293,23509378,0.000519041596364207,0.450438255178987,1623293,1858506360.05592,221
"1183","b763",2934607,3260691.04170538,1932250,22650855,0.000500087069007703,0.45045726821384,1932250,1858506757.60568,221
"1184","b764",262166,646813.126643701,1102161,12681609,0.000279985399010841,0.451418213006722,1102161,1860376389.58769,222
"1185","b765",1342552,1194535.81551665,1089121,13015981,0.000287367686056441,0.451111876384861,1089121,1860281775.34746,222
"1186","b766",2787881,517398.684561646,949631,10956273,0.00024189331713166,0.450715297688631,949631,1858505642.0382,221
"1187","b767",1948124,892014.904912503,725779,10842109,0.000239372796818135,0.450717540541553,725779,1858503757.59852,221
"1188","b768",109746,806457.042473574,821514,8764567,0.000193504687666388,0.450950348791489,821514,1859283905.77749,222
"1189","b769",1495136,1669805.37895445,490900,9639582,0.000212823326485442,0.450874655750381,490900,1859084475.27357,222
"1190","b77",94902,7533.0355696888,64879,304390,6.72034247427988e-06,3.10381936483899e-06,64879,7533.0355696888,0
"1191","b770",200286,711630.983455319,659956,6571457,0.000145085060596616,0.450938825146534,659956,1859127051.77746,222
"1192","b771",284670,705487.197055574,339695,3891784,8.5923063556368e-05,0.450926314915996,339695,1858957461.27419,222
"1193","b772",1358447,1577514.13949022,330067,3801152,8.39220842892142e-05,0.450873087194672,330067,1858504408.71344,221
"1194","b773",238213,525034.653411568,342532,3911263,8.63531222017128e-05,0.450938581338057,342532,1858917571.71828,222
"1195","b774",77732,472035.91794042,296710,3602376,7.95334946651548e-05,0.451250777455671,296710,1859993961.36791,222
"1196","b775",54978,8452.43282782241,686336,3771712,8.32721060296039e-05,3.06969704428298e-06,686336,8452.43282782241,0
"1197","b776",2045396,73541.9774811429,92741,2334166,5.15338707310358e-05,0.45090551263457,92741,1858504661.33315,221
"1198","b777",99044,329542.647231237,57596,1014343,2.23947315824714e-05,0.450934638066445,57596,1858504568.32995,221
"1199","b778",183366,352900.099127325,232247,3133055,6.91717947066426e-05,0.450925229502839,232247,1858695416.00461,222
"1200","b779",261299,184462.740214708,163618,2043600,4.51187354395294e-05,0.450911796811811,163618,1858503772.5858,221
"1201","b78",28034,719.832735233322,62849,574160,1.26763423076728e-05,1.72438817897905e-07,62849,719.832735233322,0
"1202","b780",50825,21657.3022062563,182299,2660557,5.87399527328186e-05,1.06155867934154e-05,182299,21657.3022062563,0
"1203","b781",119802,785492.964399498,235601,2354548,5.19838658698733e-05,0.451275798236556,235601,1860212238.10835,222
"1204","b782",36027,362390.267474229,162006,2174466,4.80080036094401e-05,0.450950356518835,162006,1858816636.71767,222
"1205","b783",2476421,135916.044170227,106573,3072741,6.7840178240945e-05,0.450889147064747,106573,1858504259.15268,221
"1206","b784",194803,262312.510484913,257673,2432210,5.36984926225181e-05,0.45093198817786,257673,1858644374.08875,222
"1207","b785",74160,267536.899626523,272938,2406502,5.31309097047849e-05,0.451015948056828,272938,1858839937.88511,222
"1208","b786",90749,176077.529120915,282626,2146509,4.7390767121535e-05,0.45102766709438,282626,1858895992.93575,222
"1209","b787",43552,244756.434280856,208514,2552685,5.63583476098332e-05,0.450949270111189,208514,1858715565.67425,222
"1210","b788",87187,157534.833924696,103579,1645179,3.63223703521578e-05,0.450947817868323,103579,1858621832.57171,222
"1211","b789",171317,187956.869931453,165944,1836774,4.05524173851078e-05,0.450940602028079,165944,1858616014.68927,222
"1212","b79",50704,32816.110055165,36784,309747,6.83861467321781e-06,0.450950360098943,36784,1858505694.33964,221
"1213","b790",19242,165714.178458023,147210,1846213,4.07608122489822e-05,0.450985798218864,147210,1858733234.42704,222
"1214","b791",107168,253048.515263962,186763,2088517,4.61104159248188e-05,0.451004516721757,186763,1858818942.97008,222
"1215","b792",29961,99390.1346683052,68752,833930,1.84115614822308e-05,0.451009187779181,68752,1858801417.05819,222
"1216","b793",43596,169877.024383083,124246,1405646,3.10339449968843e-05,0.450954178464519,124246,1858658935.45419,222
"1217","b794",85756,163158.352112107,108044,1481043,3.26985649303029e-05,0.45104431394343,108044,1858979736.28792,222
"1218","b795",76455,221274.342086256,150298,1425568,3.14737842254155e-05,0.450951915146011,150298,1858689897.49444,222
"1219","b796",32495,67618.062169787,181682,441149,9.73971668644205e-06,0.450966513188491,181682,1858582082.42362,222
"1220","b797",124326,611743.688045753,180304,1346221,2.97219559317571e-05,0.450953429104997,180304,1859042401.86281,222
"1221","b798",42862,81601.58330073,61069,776466,1.71428675043011e-05,0.450981193809961,61069,1858678735.48366,222
"1222","b799",269953,259088.668157078,253173,594338,1.31218335210702e-05,0.45098439538448,253173,1858821044.20359,222
"1223","b8",24147.4531741376,91555.1897240311,56409.361358397,878548.733458376,1.93966568191633e-05,0.450974829674897,56409.361358397,1858637360.38578,222
"1224","b80",30222,29487.233767909,34981,257929,5.69457345526639e-06,0.450966764112434,34981,1858561984.05973,222
"1225","b800",35865,106377.6938754,93454,1157532,2.55560677582645e-05,0.450953101799569,93454,1858594266.86898,222
"1226","b801",350341,126065.25922931,81354,1334629,2.94660269920355e-05,0.450927835513211,81354,1858506392.42172,221
"1227","b802",55502,158660.797969691,116662,1366537,3.01704939182463e-05,0.451015110875905,116662,1858873754.54325,222
"1228","b803",88662,120323.402780951,115925,1198422,2.6458839872241e-05,0.450947880560391,115925,1858583570.94988,222
"1229","b804",19259,110586.05451621,104631,1011462,2.23311246746611e-05,0.450999673343671,104631,1858739847.72814,222
"1230","b805",26683,3107.60474607537,75692,1155012,2.55004310322381e-05,3.63451870120951e-06,75692,9489.22104983242,0
"1231","b806",30761,38327.5920191937,58827,714727,1.57797897947194e-05,9.86606818805774e-06,58827,38327.5920191937,0
"1232","b807",65122,91995.0436986563,61994,821575,1.81387869782401e-05,0.45093912636266,61994,1858506145.20268,221
"1233","b808",46342,90135.942616901,76942,800669,1.76772229328795e-05,0.450982695655254,76942,1858644261.37868,222
"1234","b809",49487,23314.7380859229,104063,933837,2.0617314810454e-05,0.450951179846751,104063,1858522853.40844,222
"1235","b81",91400,9089.63884831105,28450,287208,6.34099714626951e-06,5.49595421982709e-06,28450,9089.63884831105,0
"1236","b810",47735,106179.529805292,99996,894148,1.97410584536036e-05,0.450990891171813,99996,1858669102.64437,222
"1237","b811",20921,58108.9877101872,54995,589445,1.30138055447022e-05,0.450956714588846,54995,1858561336.34001,222
"1238","b812",37979,61520.490712188,60297,753635,1.66388031821148e-05,0.450952342494226,60297,1858549491.73794,222
"1239","b813",201813,185506.077544959,119224,1172239,2.58807698732132e-05,0.450979000903292,119224,1858731312.00427,222
"1240","b814",47024,14643.8346225043,72891,765395,1.68984412369048e-05,7.17785142134228e-06,72891,14643.8346225043,0
"1241","b815",36255,118125.392123464,72046,608583,1.34363355695807e-05,0.45095037026134,72046,1858563921.81893,222
"1242","b816",49071,110518.83278218,49703,512224,1.13089152191121e-05,0.450985731091722,49703,1858651495.1229,222
"1243","b817",28701,112950.719055979,58072,737283,1.62777826487877e-05,0.450989840801758,58072,1858636833.68946,222
"1244","b818",80113,37504.1257773315,37365,739800,1.63333531406165e-05,0.45094053392959,37365,1858503445.19336,221
"1245","b819",47696,87804.1887177502,66960,639582,1.41207335339035e-05,0.450946801605744,66960,1858528655.81534,222
"1246","b82",84274,6430.17899576615,29571,273100,6.02951979278503e-06,0.450951291514712,29571,1858506524.88499,221
"1247","b820",68189,58461.2015874464,123827,519789,1.14759357875208e-05,0.450979156798089,123827,1858628234.48931,222
"1248","b821",52152,57482.2850856407,67689,603496,1.33240244484313e-05,1.61706743072175e-05,67689,57482.2850856407,0
"1249","b822",42647,47094.4264988836,54823,676919,1.49450622797959e-05,0.450952991369225,54823,1858539429.1314,222
"1250","b823",7736,73939.0058477551,47389,560448,1.23736078682782e-05,0.450955873463828,47389,1858571727.05537,222
"1251","b824",38702,152236.220785094,35044,525080,1.15927508341105e-05,0.450948661617219,35044,1858546859.49194,222
"1252","b825",22911,60147.3467493548,51891,662355,1.46235173282685e-05,0.450954338395926,51891,1858554351.28512,222
"1253","b826",35978,1921.4212310119,42369,416603,9.19778848126555e-06,1.16176707335379e-06,42369,1921.4212310119,0
"1254","b827",20953,37966.2751987848,16127,639658,1.41224114669106e-05,0.450942947466174,16127,1858504819.94859,221
"1255","b828",42882,72262.6638553926,51355,569877,1.25817819514938e-05,0.450997828547289,51355,1858730373.66627,222
"1256","b829",73097,64401.2221059135,59769,542301,1.19729572066903e-05,2.77130329576666e-05,59769,64401.2221059135,0
"1257","b83",44335,6004.4413469122,35251,228863,5.05285239229645e-06,1.62986851107419e-05,35251,44742.3145434955,0
"1258","b830",42814,36371.1594683747,48268,510674,1.12746942169927e-05,0.450954626268408,48268,1858534226.5164,222
"1259","b831",44946,46618.9727759036,45020,532280,1.17517129084717e-05,0.450975596907931,45020,1858595423.56481,222
"1260","b832",43337,35044.2304476869,56481,537951,1.1876917620097e-05,2.11891241691462e-05,56481,35044.2304476869,0
"1261","b833",282621,35447.5608518643,148030,1746430,3.85577966009285e-05,0.450918748848646,148030,1858506427.1108,221
"1262","b834",14549,52300.6097541946,38457,478121,1.0555986938287e-05,0.450956574863413,38457,1858555128.68394,222
"1263","b835",43176,60255.1816143605,52265,457148,1.00929436625122e-05,0.450955036831199,52265,1858552890.43989,222
"1264","b836",14221,52312.513602929,35911,486148,1.07332075731339e-05,1.85401299882023e-05,35911,52312.513602929,0
"1265","b837",118373,1500.58516693094,40757,321441,7.09679557565951e-06,8.32751092130391e-07,40757,1500.58516693094,0
"1266","b838",84173,39629.3128896205,36356,203459,4.49198120659191e-06,0.450952625835064,36356,1858505145.30593,221
"1267","b839",10370,56778.5575575187,25736,371914,8.21114179499763e-06,0.450989219475998,25736,1858636979.57559,222
"1268","b84",33082,17701.7232944537,23069,242830,5.36121673849136e-06,0.450951622862507,23069,1858504237.68458,221
"1269","b840",50865,19257.6263466798,33070,278105,6.14002051253197e-06,0.450956031584372,33070,1858520102.73579,222
"1270","b841",10171,3340.07990959431,29081,156156,3.4476224561045e-06,5.36613186905398e-07,29081,3340.07990959431,0
"1271","b842",37172,56463.455679255,34537,329765,7.2805733960738e-06,0.45094996228331,34537,1858505993.92699,221
"1272","b843",39986,24509.32431774,37246,155120,3.42474957984919e-06,0.45097223321304,37246,1858598163.21426,222
"1273","b844",17118,13995.4249796774,21356,221746,4.89572279740355e-06,6.11596598533961e-06,21356,13995.4249796774,0
"1274","b845",49348,21779.1415991848,16975,160177,3.53639835902207e-06,0.45095371908358,16975,1858506079.60051,221
"1275","b846",2313,30144.7463538857,12289,166493,3.67584342314229e-06,8.01861615452564e-06,12289,30144.7463538857,0
"1276","b847",45511,10504.0961685166,32280,149884,3.30914882688316e-06,2.44217303042176e-06,32280,10504.0961685166,0
"1277","b848",13530,10889.9209127905,15112,111300,2.45728873283403e-06,3.54515951153689e-06,15112,10889.9209127905,0
"1278","b849",15777,24767.7078579162,12467,142219,3.1399204518861e-06,1.4975533218512e-05,12467,24767.7078579162,0
"1279","b85",1074,16477.0273276024,21252,257700,5.68951757817906e-06,9.96266071541109e-06,21252,16477.0273276024,0
"1280","b850",131655,176180.462401148,68961,1506207,3.32541373801954e-05,0.450965346816591,68961,1858670555.5069,222
"1281","b851",17377,26231.8812522478,12862,139176,3.0727368974026e-06,0.450953897369113,12862,1858504142.85478,221
"1282","b852",18587,15801.308855326,7912,115167,2.54266461360554e-06,0.45095480538054,7912,1858506708.42036,221
"1283","b853",17325,7953.87163376976,17081,66173,1.46097185370913e-06,0.45095756394097,17081,1858530585.87923,222
"1284","b854",10482,16411.2060463652,13545,108443,2.39421169860486e-06,0.450956539734819,13545,1858517578.30379,222
"1285","b855",5327,2342.957521489,10128,32058,7.07778636093382e-07,7.62738151080403e-07,10128,2342.957521489,0
"1286","b856",20756.1727743215,26534.7308921549,58568.6416950681,248848.716956091,5.49409836798209e-06,2.85503820191559e-05,58568.6416950681,27597.7646635214,0
"1287","b857",1320.89143269317,35223.8492347725,117560.366214047,729017.696943468,1.60953007433585e-05,2.12977287735004e-05,117560.366214047,35223.8492347725,0
"1288","b858",8463.30090343522,24727.6959935613,39824.8549202056,194884.598503291,4.30267500543595e-06,7.8473692270557e-06,39824.8549202056,24727.6959935613,0
"1289","b859",1323501.98900009,102482.577123258,1008418.10476963,8275283.28194031,0.00018270224950334,0.450896387100705,1008418.10476963,1858611456.27916,222
"1290","b86",53110,8941.19085232908,20491,189624,4.18653116509362e-06,1.10605627013933e-05,20491,24374.4397821484,0
"1291","b860",219597.706356505,447182.930333625,2550643.66423226,19831528.5352448,0.000437841793571731,0.451072419325808,2550643.66423226,1859202767.58638,222
"1292","b861",13070.3020467045,189769.957344326,792540.366062573,5184900.21819493,0.000114472568616704,0.451025043152878,792540.366062573,1858823341.07751,222
"1293","b862",32838.4455865116,273757.158122853,402829.111892525,3937775.14741682,8.69384591390946e-05,0.451101232839048,402829.111892525,1859214263.13049,222
"1294","b863",20859.4637021008,110765.873293661,625206.287310432,3260934.9472401,7.19951366069887e-05,0.450954795150705,625206.287310432,1858612754.20341,222
"1295","b864",16001.2334325128,133013.180356954,517538.407717969,3129761.66621585,6.90990842663798e-05,0.450956107002453,517538.407717969,1858635032.23827,222
"1296","b865",32896.0129835001,2914.60351191944,574219.767378956,3007558.59706068,6.64010768544055e-05,9.58707631216603e-07,574219.767378956,2914.60351191944,0
"1297","b866",18224.3886899288,17402.6015788148,438564.729340907,3036060.7759661,6.70303498381028e-05,0.450959819804054,438564.729340907,1858549796.63981,222
"1298","b867",9116.55069515824,260.856138007857,331268.477331169,2200744.14211883,4.85881741624358e-05,7.65899381765606e-08,331268.477331169,260.856138007857,0
"1299","b868",10164.5100928681,62323.9203194928,550468.533138581,1253256.63930755,2.76694826515712e-05,0.45095679064988,550468.533138581,1858565874.6258,222
"1300","b869",60126.9360670814,24235.3260458659,336278.948336489,980639.357821657,2.16506203499439e-05,0.450968196914617,336278.948336489,1858560775.17206,222
"1301","b87",22702,129.541883286152,15064,139798,3.08646945438214e-06,5.71445824450735e-08,15064,129.541883286152,0
